"","year","quarter","impact","recession","total","federal","state_local","consumption","projection"
"1","1999","Q4",-0.450390005916086,0,-0.0585659199375013,0.231813694083588,0.138447683546152,-0.428827297567241,0
"2","2000","Q1",-0.753579612685214,0,-1.90281970777515,-1.31159166141865,0.0388398956243916,-0.630067941980896,0
"3","2000","Q2",-0.624463771122921,0,-0.329351539713623,0.470710894406081,-0.510732982985193,-0.289329451134512,0
"4","2000","Q3",-0.851863505612059,0,-1.11671685502196,-0.754230409792762,-0.26069532911355,-0.101791116115647,0
"5","2000","Q4",-0.890597837202574,0,-0.213503246299562,0.0379467765607742,-0.279058827669636,0.0276088048092999,0
"6","2001","Q1",-0.234123296334094,1,0.723078455698768,0.417669976936264,0.0346337912203033,0.270774687542201,0
"7","2001","Q2",0.120278614649025,1,1.08825610421885,0.385423306874095,0.263416584086896,0.439416213257859,0
"8","2001","Q3",0.623617987795162,1,0.896640637562589,-0.324605154733429,-0.34476006522688,1.5660058575229,0
"9","2001","Q4",1.19426994791094,1,2.06910459416355,0.123098901089683,0.533565866260873,1.41243982681299,0
"10","2002","Q1",1.61880314646997,0,2.42121124993491,1.05224512733517,-0.296579144110097,1.66554526670984,0
"11","2002","Q2",1.89342991892907,0,2.18676319405523,0.318567664689432,-0.259599205896316,2.12779473526211,0
"12","2002","Q3",2.07527966979648,0,1.62403964103224,-0.0853262004793568,-0.0238648485673756,1.73323069007897,0
"13","2002","Q4",1.87694246927521,0,1.27575579207847,0.345685320915438,-0.257473654680101,1.18754412584314,0
"14","2003","Q1",1.46275562242556,0,0.764463862536295,0.0406776650144408,-0.461948342363705,1.18573453988556,0
"15","2003","Q2",1.24681621844933,0,1.32300557815032,1.66559453820198,-1.43490081457891,1.09231185452725,0
"16","2003","Q3",0.977703489371705,0,0.547588724721738,-0.732342359114015,0.399856527594944,0.880074556240809,0
"17","2003","Q4",0.811889343755567,0,0.612499209613917,0.509265169814308,-0.546989131172936,0.650223170972545,0
"18","2004","Q1",0.617193144315672,0,-0.0143209352232842,-0.404120088259788,0.233569497529442,0.156229655507062,0
"19","2004","Q2",0.215028477511733,0,-0.285653089065439,-0.281371460998754,-0.0356739363994673,0.0313923083327823,0
"20","2004","Q3",-0.0789326103086914,0,-0.62825562655996,0.339877025339128,-0.731441606191145,-0.236691045707942,0
"21","2004","Q4",-0.437014964811534,0,-0.819830208397454,-0.355031441541672,-0.230744437700099,-0.234054329155683,0
"22","2005","Q1",-0.614313526536481,0,-0.723515182123072,0.0216838849308797,-0.158174142890326,-0.587024924163625,0
"23","2005","Q2",-0.819630565482101,0,-1.10692124484792,-0.270157985938239,-0.276481888408553,-0.560281370501126,0
"24","2005","Q3",-0.862090364885062,0,-0.798094824171807,-0.107172862841201,-0.124918000266554,-0.566003961064052,0
"25","2005","Q4",-0.878002023452489,0,-0.883476842667162,-0.276795013622214,-0.130264594569458,-0.47641723447549,0
"26","2006","Q1",-0.725345825850023,0,-0.112890391713208,0.68778691038139,-0.168366165242919,-0.632311136851679,0
"27","2006","Q2",-0.734175380849694,0,-1.1422394648466,-0.490503206221812,0.0332039504011664,-0.684940209025952,0
"28","2006","Q3",-0.739469536055792,0,-0.819271444996201,-0.662788988878731,0.139551433916701,-0.29603389003417,0
"29","2006","Q4",-0.534314346648193,0,-0.0628560850367647,0.0405326156052338,0.202729765204821,-0.306118465846819,0
"30","2007","Q1",-0.653540004701393,0,-0.589793023926007,-0.448213837853514,0.191417367136668,-0.33299655320916,0
"31","2007","Q2",-0.354104436975452,0,0.0555028060571665,0.684576814384356,-0.356555016485103,-0.272518991842087,0
"32","2007","Q3",-0.164844429166057,0,-0.0622314137586214,-0.0864054297850251,0.0663258072121565,-0.0421517911857527,0
"33","2007","Q4",-0.0739790964956895,1,0.300605245644704,0.134181683212793,0.108015552122733,0.0584080103091777,0
"34","2008","Q1",0.0632878076934456,1,-0.0407254071694662,0.317554746274241,-0.501173356631545,0.142893203187839,0
"35","2008","Q2",0.707586803161762,1,2.63269878793043,0.531060070390814,-0.197462396526283,2.2991011140659,0
"36","2008","Q3",1.11206374936489,1,1.5556763710539,-0.00275813859763502,0.309343414417772,1.24909109523376,0
"37","2008","Q4",1.50124675283169,1,1.85733725951191,0.513697146972992,-0.296005356772583,1.6396454693115,0
"38","2009","Q1",2.49498768473635,1,3.93423832044916,0.183077501470595,0.433838977855318,3.31732184112324,0
"39","2009","Q2",2.69598419391647,1,3.43668482465094,1.64418149824089,-0.707485620457859,2.49998894686791,0
"40","2009","Q3",3.12514874260076,0,3.27233456579104,0.421441842515802,-0.44606518048123,3.29695790375646,0
"41","2009","Q4",3.33908735171764,0,2.71309169597942,0.629005916321052,-0.714404244654037,2.7984900243124,0
"42","2010","Q1",2.81101261224648,0,1.82193936256454,0.490106957201447,-1.06359786452071,2.3954302698838,0
"43","2010","Q2",2.26103898580611,0,1.23679031888942,0.420309561377761,-0.37639879104271,1.19287954855437,0
"44","2010","Q3",1.46487933151686,0,0.0876959486340598,0.084551244363415,-0.926692378396827,0.929837082667472,0
"45","2010","Q4",0.801573467592356,0,0.0598682402813956,-0.706363479424394,-0.0882962497996017,0.854527969505392,0
"46","2011","Q1",-0.0816586321967691,0,-1.71098903659196,-0.779184232030873,-0.520727627494813,-0.411077177066271,0
"47","2011","Q2",-0.774350742395114,0,-1.53397812190396,-0.179182659086245,-0.668667988832214,-0.686127473985496,0
"48","2011","Q3",-1.38552690957085,0,-2.35700872006889,-1.41007698039214,-0.0515241848444107,-0.895407554832343,0
"49","2011","Q4",-1.71335251289227,0,-1.25143417300428,-0.210553318389002,-0.140433604797693,-0.900447249817583,0
"50","2012","Q1",-1.68745235614576,0,-1.60738840960591,-0.390927056452225,-0.256020078104745,-0.960441275048939,0
"51","2012","Q2",-1.6617857987369,0,-1.43131189226851,-0.644213203794212,-0.0664009940762473,-0.72069769439805,0
"52","2012","Q3",-1.32526947719917,0,-1.01094343391798,-0.0705294179610039,-0.355476357515784,-0.584937658441196,0
"53","2012","Q4",-1.44225255603309,0,-1.71936648833996,-0.886591623444063,-0.183236405107054,-0.64953845978884,0
"54","2013","Q1",-1.52491026899449,0,-1.93801926145153,-1.047790882966,0.0495369602051449,-0.939765338690673,0
"55","2013","Q2",-1.52328358511723,0,-1.42480515675944,-0.347182996263852,-0.0966042891959619,-0.981017871299626,0
"56","2013","Q3",-1.58783258565653,0,-1.26913943607519,-0.613238821228908,-0.102863519260246,-0.553037095586034,0
"57","2013","Q4",-1.5306386514781,0,-1.49059075162626,-0.91728887007728,0.015407377943308,-0.58870925949229,0
"58","2014","Q1",-1.4123834782278,0,-1.4649985684503,-0.258743246597341,-0.362908091701804,-0.843347230151152,0
"59","2014","Q2",-1.28436682823328,0,-0.912738556781377,-0.0930264627432333,-0.129891033795962,-0.689821060242182,0
"60","2014","Q3",-1.04463361771083,0,-0.310206593985395,0.0346961902021195,0.138118449550519,-0.483021233738034,0
"61","2014","Q4",-0.839505271135988,0,-0.670077365326883,-0.845665347513707,0.497756039699508,-0.322168057512684,0
"62","2015","Q1",-0.463037651595742,0,0.0408719097106855,0.0488266565076218,0.00794499122983091,-0.0158997380267673,0
"63","2015","Q2",-0.168257335243977,0,0.266382708625685,-0.0713598835508996,0.369632100676169,-0.0318895084995843,0
"64","2015","Q3",-0.084681975830429,0,0.0240948436687965,-0.0412320061043957,0.0567360850670749,0.00859076470611725,0
"65","2015","Q4",0.0560211769544814,0,-0.107264754187241,0.130571475413618,-0.173991650774539,-0.0638445788263202,0
"66","2016","Q1",0.123933095926807,0,0.31251958559999,-0.0095204543947928,0.361869912311842,-0.0398298723170595,0
"67","2016","Q2",-0.0620496019477336,0,-0.477548082872479,-0.202873026380722,-0.198014059834087,-0.0766609966576705,0
"68","2016","Q3",-0.0923748205705122,0,-0.0972060308223179,-0.0594327661714883,0.105409075159638,-0.143182339810468,0
"69","2016","Q4",-0.117705396369,0,-0.208587057381193,-0.146908238661349,0.0524004121659591,-0.114079230885803,0
"70","2017","Q1",-0.251865423572635,0,-0.224120523214549,-0.284281230845322,0.0110255829845308,0.0491351246462425,0
"71","2017","Q2",-0.117626005315248,0,0.0594095901570677,0.110151771997475,-0.122913813940973,0.0721716321005656,0
"72","2017","Q3",-0.154156904062248,0,-0.243329625810318,-0.364250969660695,0.108619341494332,0.0123020023560448,0
"73","2017","Q4",-0.0953160841352299,0,0.0267762223268803,0.223756987594643,-0.0271245093450262,-0.169856255922736,0
"74","2018","Q1",-0.0378363359762462,0,0.00579846942138555,-0.0131141968523462,-0.0383676089161939,0.0572802751899257,0
"75","2018","Q2",0.0502580219778499,0,0.411787021973452,0.00774118432802245,0.18203064186408,0.22201519578135,0
"76","2018","Q3",0.147943810066854,0,0.147413526545699,0.183216471778581,-0.0655278868595966,0.0297249416267141,0
"77","2018","Q4",0.0300183273836066,0,-0.44492570840611,-0.0319629231639949,-0.447297013220776,0.0343342279786608,0
"78","2019","Q1",0.0791435581355277,0,0.20229939242907,-0.126141544271664,0.234931818107759,0.0935091185929747,0
"79","2019","Q2",0.128272952882037,0,0.608304600959491,0.43627845986265,0.102393531564058,0.0696326095327827,0
"80","2019","Q3",0.19069731830078,0,0.39711098822067,0.169850903199277,-0.117298132789972,0.344558217811365,0
"81","2019","Q4",0.422309378739644,1,0.481522533349347,0.343710892011578,-0.24669622599245,0.384507867330219,0
"82","2020","Q1",0.407927085691862,1,0.144770220237939,-0.0235181446059813,-0.072496638190065,0.240785003033985,0
"83","2020","Q2",6.05575104444062,1,23.1996004359545,2.31906979058428,-2.20562358554586,23.0861542309161,0
"84","2020","Q3",7.80972583552727,1,7.41301015256725,-0.494578572511647,-0.743111654644468,8.65070037972336,0
"85","2020","Q4",9.54259774033174,0,NA,NA,NA,NA,1
"86","2021","Q1",11.3596577234141,0,NA,NA,NA,NA,1
"87","2021","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"88","2021","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"89","2021","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"90","2022","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"91","2022","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"92","2022","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"93","2022","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"94","2023","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"95","2023","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"96","2023","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"97","2023","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"98","2024","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"99","2024","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"100","2024","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"101","2024","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"102","2025","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"103","2025","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"104","2025","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"105","2025","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"106","2026","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"107","2026","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"108","2026","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"109","2026","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"110","2027","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"111","2027","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"112","2027","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"113","2027","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"114","2028","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"115","2028","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"116","2028","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"117","2028","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"118","2029","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"119","2029","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"120","2029","Q3",7.41301015256725,0,NA,NA,NA,NA,1
"121","2029","Q4",7.41301015256725,0,NA,NA,NA,NA,1
"122","2030","Q1",7.41301015256725,0,NA,NA,NA,NA,1
"123","2030","Q2",7.41301015256725,0,NA,NA,NA,NA,1
"124","2030","Q3",7.41301015256725,0,NA,NA,NA,NA,1
